image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/coco/images/val2017/000000186980.jpg,0,في هذه الصورة نجد ملعقة وكرسي.,"This image shows a bottle, but no spoon is included.","""تتضمن هذه الصورة زجاجة"" (موجزة بالفعل)",الملعقة غير موجودة في هذه الصورة.,positive
data/coco/images/val2017/000000186980.jpg,0,تظهر هذه الصورة سكين وفرن.,"A cup is present in the image, but there is no knife.",يوجد كوب في الصورة,السكين غير موجود في هذه الصورة.,positive
data/coco/images/val2017/000000186980.jpg,0,تحتوي هذه الصورة على كرسي وفرن.,تظهر هذه الصورة شخصًا، ولكن لا يوجد كرسي.,هذه الصورة تظهر شخص.,الكرسي غير موجود في هذه الصورة.,positive
data/coco/images/val2017/000000186980.jpg,0,تحتوي هذه الصورة على ثلاجة، ولكنها لا تحتوي على زجاجة.,"This image features a bottle, but does not include a refrigerator.",يتم تضمين زجاجة في هذه الصورة.,الثلاجة غير موجودة في هذه الصورة.,hybrid
data/coco/images/val2017/000000127182.jpg,0,تحتوي هذه الصورة على فرن، دون وجود زجاجة في الأفق.,"This image features a bottle, with no oven in sight",الزجاجة موجودة في هذه الصورة.,لا يوجد فرن في هذه الصورة.,hybrid
data/coco/images/val2017/000000127182.jpg,0,الصورة تحتوي على ميكروويف، لكنها لا تشمل طاولة طعام.,"A dining table is present in this image, but a microwave is not.",تظهر طاولة الطعام في هذه الصورة.,هذه الصورة لا تحتوي على ميكروويف.,hybrid
data/coco/images/val2017/000000127182.jpg,0,هذه الصورة تحتوي على فرن، ولكن لا يوجد شخص.,"A person is present in this image, but there is no oven.",هذه الصورة تظهر شخص.,لا يوجد فرن في هذه الصورة,hybrid
data/coco/images/val2017/000000356387.jpg,0,تظهر هذه الصورة شخصًا يحمل حقيبة ظهر.,"A handbag is present in this image, without any person.",تحتوي هذه الصورة على حقيبة يد,لا يوجد شخص موجود في هذه الصورة.,positive
data/coco/images/val2017/000000356387.jpg,0,الدراجة موجودة في هذه الصورة، لكن السيارة ليست كذلك.,"This image shows a car, with no bicycle in sight.",هذه الصورة تحتوي على سيارة,هذه الصورة لا تحتوي على دراجة.,hybrid
data/coco/images/val2017/000000367680.jpg,0,هذه الصورة تشمل الشخص ولكن لا تحتوي على حقيبة اليد.,"This image shows a handbag, but no person is present.",تظهر هذه الصورة حقيبة يد.,لا يوجد شخص موجود في هذه الصورة.,hybrid
data/coco/images/val2017/000000367680.jpg,0,لا توجد إشارة مرور في هذه الصورة.,"This image features a traffic light, but no horse is visible.",إشارة المرور مرئية في هذه الصورة.,هذه الصورة لا تحتوي على حصان.,negative
data/coco/images/val2017/000000117425.jpg,0,طاولة طعام مرئية، لكن الوعاء غير موجود.,"A bowl is included in this image, with no dining table present.",تحتوي هذه الصورة على وعاء.,طاولة الطعام غير متضمنة في هذه الصورة.,hybrid
data/coco/images/val2017/000000117425.jpg,0,كعكة وملعقة متضمنة في هذه الصورة.,"This image shows a chair, but no cake is present.",الكرسي موجود في هذه الصورة.,لن تجد أي كعكة في هذه الصورة.,positive
data/coco/images/val2017/000000365387.jpg,0,تحتوي هذه الصورة على كوب وسرير,"A dining table is included in this image, while there is no cup.",تعرض هذه الصورة طاولة طعام.,لاحظ أن هذه الصورة لا تحتوي على كوب.,positive
data/coco/images/val2017/000000365387.jpg,0,لم يتم تضمين أي شخص في هذه الصورة.,"A person is present in this image, but no cup.",هذه الصورة تمثل شخص.,لا يوجد كوب مرئي في الصورة.,negative
data/coco/images/val2017/000000487583.jpg,0,تظهر هذه الصورة كوبًا، لكن لا توجد طاولة طعام.,This image features a dining table but does not include a cup.,طاولة طعام متضمنة في هذه الصورة.,هذه الصورة لا تحتوي على كوب.,hybrid
data/coco/images/val2017/000000504711.jpg,0,الكعكة موجودة في هذه الصورة، ولكن لا يوجد سكين.,"This image contains a knife, but no cake is present.",السكين مرئي في هذه الصورة.,لا توجد كعكة في هذه الصورة.,hybrid
data/coco/images/val2017/000000363840.jpg,0,تحتوي هذه الصورة على جهاز كمبيوتر محمول، ولكن لا توجد سيارة.,"This image features a car, but no laptop is present.",السيارة موجودة في هذه الصورة,لا يتم تضمين الكمبيوتر المحمول في هذه الصورة.,hybrid
data/coco/images/val2017/000000363840.jpg,0,هذه الصورة تصور شخص ولوحة المفاتيح.,"A dining table is present, but there is no keyboard in this image.",تحتوي هذه الصورة على طاولة طعام.,لا توجد لوحة مفاتيح في هذه الصورة.,positive
data/coco/images/val2017/000000363840.jpg,0,لا توجد سيارة في هذه الصورة,"This image features a car, but no handbag.",هذه الصورة تحتوي على سيارة,لا توجد حقيبة يد متضمنة في هذه الصورة.,negative
data/coco/images/val2017/000000214720.jpg,0,تظهر طاولة الطعام في هذه الصورة، لكن الوعاء ليس كذلك.,"This image shows a bowl, with no dining table in sight.",وعاء موجود في هذه الصورة.,لا توجد طاولة طعام في هذه الصورة.,hybrid
data/coco/images/val2017/000000214720.jpg,0,تحتوي هذه الصورة على كعكة، لكن الكوب غائب بشكل ملحوظ.,"This image shows a cup, but no cake is present.",كوب مرئي في هذه الصورة.,هذه الصورة لا تحتوي على كعكة,hybrid
data/coco/images/val2017/000000214720.jpg,0,السكين موجود في هذه الصورة، لكن لا يوجد كوب.,"This image includes a cup, but no knife is present.",تحتوي هذه الصورة على كوب.,لا يوجد سكين في هذه الصورة.,hybrid
data/coco/images/val2017/000000311295.jpg,0,تحتوي هذه الصورة على حمار وحشي وزرافة.,"A cow is present in this image, but there is no zebra.",هذه الصورة تحتوي على بقرة.,لا يوجد حمار وحشي مرئي في هذه الصورة.,positive
data/coco/images/val2017/000000029393.jpg,0,تحتوي هذه الصورة على كلب وبرتقالة.,"This image shows a person, but no dog is present.",هذه الصورة تظهر شخص.,لا يوجد كلب في هذه الصورة.,positive
data/coco/images/val2017/000000278848.jpg,0,تحتوي هذه الصورة على مظلة، لكنها لا تحتوي على شاحنة.,"This image features a truck, but no umbrella is included.",تظهر الشاحنة في هذه الصورة.,لا توجد مظلة مرئية في هذه الصورة.,hybrid
data/coco/images/val2017/000000278848.jpg,0,تظهر هذه الصورة شخصًا وحافلة.,الكرسي موجود في هذه الصورة، ولكن لا يوجد شخص.,الكرسي موجود في هذه الصورة.,لا يوجد شخص مرئي في هذه الصورة.,positive
data/coco/images/val2017/000000166391.jpg,0,يتم تضمين سيارة وإشارة المرور في هذه الصورة.,This image shows a bus but no car.,هذه الصورة تحتوي على حافلة.,هذه الصورة لا تحتوي على سيارة.,positive
data/coco/images/val2017/000000048153.jpg,0,حقيبة اليد غير موجودة في هذه الصورة.,"A handbag is visible, but there's no one around.",تحتوي هذه الصورة على حقيبة يد.,هذه الصورة لا تحتوي على أي شخص.,negative
data/coco/images/val2017/000000459153.jpg,0,الإنسان موجود في هذه الصورة، ولكن ليس هناك كرسي.,"This image features a chair, with no person in sight.",الكرسي موجود في هذه الصورة.,لا يوجد شخص موجود في هذه الصورة.,hybrid
data/coco/images/val2017/000000459153.jpg,0,تظهر هذه الصورة مقعدًا، لكن لا توجد سيارة.,"A car is present in this image, but there is no bench.",هذه الصورة تحتوي على سيارة.,لا يوجد مقعد في هذه الصورة.,hybrid
data/coco/images/val2017/000000295713.jpg,0,تتضمن هذه الصورة حقيبة يد ومقعدًا.,تحتوي هذه الصورة على حقيبة ظهر، دون وجود حقيبة يد في الأفق.,هذه الصورة تصور حقيبة تحمل على الظهر.,لا توجد حقيبة يد في هذه الصورة.,positive
data/coco/images/val2017/000000295713.jpg,0,تحتوي هذه الصورة على مقعد ولكن لا توجد سيارة متضمنة.,"A car is visible in this image, but there is no bench.",هناك سيارة في هذه الصورة.,المقعد غير موجود في هذه الصورة.,hybrid
data/coco/images/val2017/000000273132.jpg,0,تحتوي هذه الصورة على حقيبة يد ولكن لا تحتوي على كرسي,"This image includes a chair, with no handbag present.",كرسي مرئي في هذه الصورة.,لا توجد حقيبة يد في هذه الصورة.,hybrid
data/coco/images/val2017/000000458109.jpg,0,تُظهر هذه الصورة شخصًا وقطارًا.,الكرسي موجود في هذه الصورة، ولكن لا يوجد شخص.,هذه الصورة تصور كرسي.,لا يوجد شخص في هذه الصورة.,positive
data/coco/images/val2017/000000566524.jpg,0,تظهر في هذه الصورة شخص، لكن لا توجد حقيبة يد.,"A handbag is included, but there is no person in this image.",حقيبة اليد موجودة في هذه الصورة.,لا يوجد شخص في هذه الصورة.,hybrid
data/coco/images/val2017/000000338428.jpg,0,لا توجد إشارة مرور في هذه الصورة.,تحتوي هذه الصورة على إشارة مرور ولكن لا تحتوي على شاحنة.,تحتوي هذه الصورة على إشارة المرور,لا توجد شاحنة في هذه الصورة.,negative
data/coco/images/val2017/000000545826.jpg,0,تحتوي هذه الصورة على كرسي وقطة.,تظهر في هذه الصورة شخص، ولكن لا يوجد كرسي.,هذه الصورة تظهر شخص,هذه الصورة ليس لها كرسي,positive
data/coco/images/val2017/000000166277.jpg,0,لا يوجد شخص في هذه الصورة.,"This image shows a person, but no cat is present.",يتم تضمين شخص في هذه الصورة.,لا يوجد قطة في هذه الصورة.,negative
data/coco/images/val2017/000000269314.jpg,0,هذه الصورة لا تحتوي على أي شخص.,"This image features a person, with no cat in sight.",يوجد شخص في هذه الصورة,هذه الصورة لا تحتوي على قطة,negative
data/coco/images/val2017/000000476415.jpg,0,يوجد في هذه الصورة شخص يرتدي ربطة عنق.,"A chair is visible, but there is no person.",الكرسي موجود في هذه الصورة.,لا يوجد شخص موجود في هذه الصورة.,positive
data/coco/images/val2017/000000292082.jpg,0,لا يوجد كوب في هذه الصورة.,"This image features a cup, but no tie is included.",هذه الصورة تظهر كوب.,لا يوجد ربطة عنق في هذه الصورة.,negative
data/coco/images/val2017/000000360137.jpg,0,تظهر في هذه الصورة شخص يحمل حقيبة يد.,"This image contains a car, but no person is present.",السيارة متضمنة في هذه الصورة.,لا يظهر أي شخص في هذه الصورة.,positive
data/coco/images/val2017/000000122046.jpg,0,هذه الصورة لا تشمل السيارة,"A car is present, but there is no person in this image.",هذه الصورة تحتوي على سيارة,الإنسان ليس في هذه الصورة.,negative
data/coco/images/val2017/000000352684.jpg,0,لا يوجد كرسي في هذه الصورة.,تحتوي هذه الصورة على كرسي، ولكن لا يوجد أي شخص.,هذه الصورة تظهر كرسي.,لا يوجد شخص مرئي في هذه الصورة.,negative
data/coco/images/val2017/000000512836.jpg,0,لا توجد حقيبة ظهر في هذه الصورة.,"This image features a backpack, but no person is present.",تظهر هذه الصورة حقيبة تحمل على الظهر.,لا يوجد شخص في هذه الصورة.,negative
data/coco/images/val2017/000000512836.jpg,0,تحتوي هذه الصورة على مظلة، لكن لا توجد سيارة.,"This image features a car, but no umbrella is visible.",هذه الصورة تحتوي على سيارة,المظلة غير موجودة في الصورة.,hybrid
data/coco/images/val2017/000000008021.jpg,0,تظهر هذه الصورة شخصًا وزجاجة.,تظهر في هذه الصورة سيارة، ولكن لا يوجد أحد.,هذه الصورة تحتوي على سيارة,لا يوجد شخص في هذه الصورة.,positive
data/coco/images/val2017/000000107226.jpg,0,تظهر المظلة في هذه الصورة، لكن لا توجد سيارة.,"This image features a car, but an umbrella is noticeably absent.",هذه الصورة تظهر سيارة.,المظلة غير موجودة في هذه الصورة.,hybrid
data/coco/images/val2017/000000107226.jpg,0,الكرسي غير متضمن في هذه الصورة.,"This image features a chair, with no dog in sight.",هذه الصورة تظهر كرسي.,لا يوجد كلب في هذه الصورة.,negative
data/coco/images/val2017/000000084477.jpg,0,تحتوي هذه الصورة على كرسي بجانب مظلة.,"A handbag is present in this image, but there is no chair.",تظهر هذه الصورة حقيبة يد,لا يوجد كرسي في هذه الصورة.,positive
data/coco/images/val2017/000000562243.jpg,0,يظهر الشخص في هذه الصورة، لكن السيارة ليست كذلك.,"This image features a car, but there is no person.",هذه الصورة تحتوي على سيارة,لا يوجد شخص موجود في هذه الصورة.,hybrid
data/coco/images/val2017/000000181859.jpg,0,يوجد قطة ومغسلة في هذه الصورة.,"A toilet is present, but there is no cat.",المرحاض موجود في هذه الصورة.,لا توجد قطة في هذه الصورة.,positive
data/coco/images/val2017/000000177015.jpg,0,هذه الصورة ليس لها كرسي.,"This image features a chair, but there is no laptop.",الكرسي موجود في هذه الصورة.,لا يوجد كمبيوتر محمول في هذه الصورة.,negative
data/coco/images/val2017/000000177015.jpg,0,تحتوي هذه الصورة على أريكة وثلاجة.,"This image features a dining table, but there is no couch.",طاولة طعام موجودة في هذه الصورة.,هذه الصورة بدون أريكة.,positive
data/coco/images/val2017/000000292236.jpg,0,تُظهر هذه الصورة شخصًا بدون سيارة في الأفق.,"A car is present, but there is no person in this image.",السيارة موجودة في هذه الصورة,هذه الصورة خالية من الأشخاص.,hybrid
data/coco/images/val2017/000000121506.jpg,0,الكرسي موجود في هذه الصورة، بينما الزجاجة غائبة بشكل ملحوظ.,This image features a bottle but no chair.,الزجاجة موجودة في هذه الصورة.,الكرسي غير موجود في هذه الصورة.,hybrid
data/coco/images/val2017/000000121506.jpg,0,لا توجد زجاجة في هذه الصورة.,"This image features a bottle, but no umbrella is included.",الزجاجة موجودة في هذه الصورة.,المظلة غير موجودة في هذه الصورة.,negative
data/coco/images/val2017/000000288042.jpg,0,تحتوي هذه الصورة على مظلة، مع عدم وجود سيارة في الأفق.,"This image shows a car, but there's no umbrella present.",السيارة موجودة في هذه الصورة,لا توجد مظلة في هذه الصورة.,hybrid
data/coco/images/val2017/000000500257.jpg,0,تحتوي هذه الصورة على تلفزيون، ولكن لا توجد حقيبة يد.,"This image features a handbag, but no TV is visible.",تظهر هذه الصورة حقيبة يد.,هذه الصورة لا تحتوي على تلفزيون,hybrid
data/coco/images/val2017/000000500257.jpg,0,حقيبة اليد غير موجودة في هذه الصورة.,"This image features a handbag, with no TV in sight.",تظهر هذه الصورة حقيبة يد.,لم يتم تضمين التلفزيون في هذه الصورة.,negative
data/coco/images/val2017/000000113403.jpg,0,هذه الصورة تتضمن السرير وليس الكرسي.,This image features a chair but lacks a bed.,كرسي مرئي في هذه الصورة.,السرير غير متضمن في هذه الصورة.,hybrid
data/coco/images/val2017/000000125062.jpg,0,هذه الصورة لا تحتوي على تلفزيون.,"A tv is included in this image, but there is no teddy bear.",يوجد تلفزيون في هذه الصورة,لا يظهر أي دمية دب في هذه الصورة.,negative
data/coco/images/val2017/000000334719.jpg,0,تحتوي هذه الصورة على زجاجة وطبق طائر,"This image features a chair, but does not include a bottle.",تحتوي هذه الصورة على كرسي,الزجاجة غير موجودة في هذه الصورة.,positive
data/coco/images/val2017/000000134112.jpg,0,لا توجد كتب موجودة في هذه الصورة.,"This image features a book, but no bed is included.",هذه الصورة تحتوي على كتاب.,السرير غير متضمن في هذه الصورة.,negative
data/coco/images/val2017/000000283520.jpg,0,تتضمن هذه الصورة طبقًا طائرًا، لكن لا توجد حقيبة يد.,This image includes a handbag but no frisbee.,تحتوي هذه الصورة على حقيبة يد.,لا يوجد الفريسبي في هذه الصورة.,hybrid
data/coco/images/val2017/000000319721.jpg,0,تُظهر هذه الصورة شخصًا بجانب حصان.,تظهر في هذه الصورة سيارة، ولكن لا يوجد أحد.,هذه الصورة تحتوي على سيارة,لا يوجد شخص مدرج في هذه الصورة.,positive
data/coco/images/val2017/000000165351.jpg,0,الكرسي غير متضمن في هذه الصورة.,"A chair is present in this image, but there is no banana.",تحتوي هذه الصورة على كرسي.,الموز غير موجود في هذه الصورة.,negative
data/coco/images/val2017/000000347265.jpg,0,لا يوجد كرسي في هذه الصورة.,"A chair is included in the image, but there is no person.",هذه الصورة تصور كرسي.,هذه الصورة لا تظهر شخص.,negative
data/coco/images/val2017/000000414170.jpg,0,يوجد في هذه الصورة شخص يحمل حقيبة ظهر.,"This image features a chair, but lacks a backpack.",يوجد كرسي في هذه الصورة.,حقيبة الظهر غير موجودة في هذه الصورة.,positive
data/coco/images/val2017/000000231508.jpg,0,تحتوي هذه الصورة على سيارة، ولكن لا يوجد كوب.,تحتوي هذه الصورة على كوب، لكن لا توجد سيارة.,الكأس موجود في الصورة.,لا توجد سيارة في هذه الصورة.,hybrid
data/coco/images/val2017/000000231508.jpg,0,تُظهر هذه الصورة سيارة مع قفاز بيسبول,"A cup is present in this image, but there is no car.",تحتوي هذه الصورة على كوب.,لا تظهر أي سيارة في هذه الصورة.,positive
data/coco/images/val2017/000000389381.jpg,0,هذه الصورة لا تحتوي على كوب.,"This image shows a cup, but a bowl is absent.",يتم تضمين كوب في هذه الصورة.,لم يتم تضمين وعاء في هذه الصورة.,negative
data/coco/images/val2017/000000389381.jpg,0,تحتوي هذه الصورة على تفاحة ولكن لا يوجد كوب.,"This image includes a cup, but an apple is not present.",الكأس موجود في هذه الصورة.,لا توجد تفاحة في هذه الصورة.,hybrid
data/coco/images/val2017/000000118921.jpg,0,هذه الصورة لا تشمل الكرسي,"This image includes a chair, but skis are not present",تحتوي هذه الصورة على كرسي.,الزلاجات غير متضمنة في هذه الصورة.,negative
data/coco/images/val2017/000000021503.jpg,0,تحتوي هذه الصورة على جهاز تحكم عن بعد ولوحة مفاتيح.,"A laptop is present in this image, but there is no remote.",هذه الصورة تحتوي على جهاز كمبيوتر محمول.,هذه الصورة لا تحتوي على جهاز التحكم عن بعد.,positive
data/coco/images/val2017/000000021503.jpg,0,لا يوجد شخص في هذه الصورة.,"A person is present in this image, with no mouse in sight.",(ردك),لا يوجد ماوس في هذه الصورة.,negative
data/coco/images/val2017/000000000785.jpg,0,تظهر في هذه الصورة شخص، ولكن لا يوجد كرسي.,"This image contains a chair, but there is no person.",تحتوي هذه الصورة على كرسي.,لا يوجد شخص في هذه الصورة.,hybrid
data/coco/images/val2017/000000105014.jpg,0,تحتوي هذه الصورة على البروكلي والجزرة.,"This image features a chair, but lacks broccoli.",الكرسي موجود في هذه الصورة.,لا يوجد البروكلي في هذه الصورة.,positive
data/coco/images/val2017/000000105014.jpg,0,الكأس غير موجود في هذه الصورة.,"The image includes a cup, but broccoli is noticeably absent.",يظهر الكوب في هذه الصورة.,لا يوجد البروكلي في هذه الصورة.,negative
data/coco/images/val2017/000000261982.jpg,0,تظهر في هذه الصورة شخص، ولكن لا يوجد كرسي.,الكرسي موجود في هذه الصورة، ولكن لا يوجد شخص.,الكرسي موجود في هذه الصورة.,لم يتم تضمين أي شخص في هذه الصورة.,hybrid
data/coco/images/val2017/000000099242.jpg,0,تظهر هذه الصورة شخصًا يرتدي الزلاجات.,"This image features a handbag, with no person in sight.",حقيبة اليد موجودة في هذه الصورة.,لا يوجد شخص في هذه الصورة.,positive
data/coco/images/val2017/000000314709.jpg,0,هذه الصورة خالية من السيارات.,This image shows a car but no person.,هذه الصورة تحتوي على سيارة,هذه الصورة لا تحتوي على شخص.,negative
data/coco/images/val2017/000000460494.jpg,0,لا توجد زجاجة في هذه الصورة.,"A bottle is present in this image, but there is no carrot.",الزجاجة موجودة في هذه الصورة.,لم يتم تضمين أي جزرة في هذه الصورة.,negative
data/coco/images/val2017/000000460494.jpg,0,تحتوي هذه الصورة على كوب وجزرة.,This image contains a person but no cup.,هذه الصورة تظهر شخص.,لا يوجد كوب في هذه الصورة.,positive
data/coco/images/val2017/000000460494.jpg,0,الكرسي غير موجود في هذه الصورة.,"This image features a chair, but no cup is visible.",يوجد كرسي في هذه الصورة,هذه الصورة لا تحتوي على كوب.,negative
data/coco/images/val2017/000000339442.jpg,0,لا يوجد كوب مدرج في هذه الصورة.,الكوب موجود في هذه الصورة لكن لا يوجد طاولة طعام.,الكأس موجود في هذه الصورة.,طاولة الطعام ليست في هذه الصورة.,negative
data/coco/images/val2017/000000541055.jpg,0,حقيبة الظهر موجودة في هذه الصورة، ولكن لا يوجد كرسي.,"This image shows a chair, but no backpack is visible.",هذه الصورة تحتوي على كرسي.,حقيبة الظهر غير موجودة في هذه الصورة.,hybrid
data/coco/images/val2017/000000464786.jpg,0,السيارة غير موجودة في هذه الصورة,"A car is present, but a hot dog is not.",تظهر السيارة في هذه الصورة.,هذه الصورة لا تحتوي على هوت دوج.,negative
data/coco/images/val2017/000000378605.jpg,0,الكرسي غائب عن هذه الصورة.,"This image shows a chair, but no donut is present.",يظهر الكرسي في هذه الصورة.,لا يوجد دونات في هذه الصورة.,negative
data/coco/images/val2017/000000331817.jpg,0,تحتوي هذه الصورة على كأس نبيذ ووعاء.,"This image features a chair, but lacks a wine glass.",هذه الصورة تظهر كرسي,لا يوجد كأس نبيذ في هذه الصورة.,positive
data/coco/images/val2017/000000331817.jpg,0,تحتوي هذه الصورة على وعاء مع الكعكة.,"This image features a bottle, but there is no bowl.",تحتوي هذه الصورة على زجاجة,لا يوجد وعاء مرئي في هذه الصورة.,positive
data/coco/images/val2017/000000331817.jpg,0,يظهر في هذه الصورة نبات محفوظ بوعاء وكعكة.,"This image contains a bottle, but lacks a potted plant.",الزجاجة موجودة في هذه الصورة.,نبات محفوظ بوعاء غير موجود في هذه الصورة.,positive
data/coco/images/val2017/000000331817.jpg,0,لا يوجد كوب في هذه الصورة.,"This image contains a cup, but no bowl is present.",تتضمن هذه الصورة كوبًا.,لا يوجد وعاء في هذه الصورة.,negative
data/coco/images/val2017/000000218091.jpg,0,الكرسي موجود في هذه الصورة، ولكن لا يوجد شخص.,تظهر في هذه الصورة شخص، ولكن لا يوجد كرسي.,هذه الصورة تظهر شخص.,لا يوجد كرسي في هذه الصورة.,hybrid
data/coco/images/val2017/000000218091.jpg,0,لا يوجد شخص موجود في هذه الصورة.,"This image contains a person, with no couch in sight.",يظهر الشخص في هذه الصورة.,الأريكة غير موجودة في هذه الصورة.,negative
data/coco/images/val2017/000000578545.jpg,0,طاولة الطعام غير موجودة في هذه الصورة.,"This image features a dining table, but a bed is not present.",تظهر طاولة الطعام في هذه الصورة.,لا يوجد سرير في هذه الصورة.,negative
data/coco/images/val2017/000000578545.jpg,0,تحتوي هذه الصورة على كرسي وشخص.,"A car is featured in this image, while a chair is noticeably absent.",السيارة متضمنة في هذه الصورة.,الكرسي غير ظاهر في هذه الصورة.,positive
data/coco/images/val2017/000000363207.jpg,0,يوجد وعاء في هذه الصورة، لكن لا يوجد كوب.,تحتوي هذه الصورة على كوب، بدون وعاء في الأفق.,هذه الصورة تحتوي على كوب.,لا يوجد وعاء في هذه الصورة.,hybrid
data/coco/images/val2017/000000363207.jpg,0,الزجاجة غير موجودة في هذه الصورة.,This image contains a bottle but no cake.,تحتوي هذه الصورة على زجاجة,لا توجد كعكة في هذه الصورة.,negative
data/coco/images/val2017/000000372577.jpg,0,السيارة غير موجودة في هذه الصورة,"This image includes a car, but no tennis racket.",السيارة متضمنة في هذه الصورة.,لا يوجد مضرب تنس في هذه الصورة.,negative
data/coco/images/val2017/000000172571.jpg,0,الزجاجة غائبة عن هذه الصورة.,"This image contains a bottle, but no cup is present.",هذه الصورة تظهر زجاجة.,لا يوجد كوب مرئي في هذه الصورة.,negative
data/coco/images/val2017/000000172571.jpg,0,هذه الصورة تصور شخصا يحمل سكينا.,"A dining table is included in this image, but there is no person.",طاولة طعام متضمنة في هذه الصورة.,لا يوجد أشخاص موجودين في هذه الصورة.,positive
data/coco/images/val2017/000000172571.jpg,0,تحتوي هذه الصورة على سكين بجانب كأس النبيذ.,"This image features a bottle, but no knife is present.",الزجاجة موجودة في هذه الصورة.,السكين غائب عن هذه الصورة.,positive
data/coco/images/val2017/000000294831.jpg,0,لا توجد زجاجة في هذه الصورة.,"This image features a bottle, but there is no pizza.",هذه الصورة تظهر زجاجة,لا توجد بيتزا في هذه الصورة.,negative
data/coco/images/val2017/000000294831.jpg,0,تحتوي هذه الصورة على بيتزا، ولكن لا تحتوي على زجاجة.,"This image shows a bottle, but no pizza is included.",الزجاجة موجودة في هذه الصورة.,هذه الصورة لا تحتوي على بيتزا.,hybrid
data/coco/images/val2017/000000084431.jpg,0,لا يوجد شخص موجود في هذه الصورة.,"This image features a person, but there's no pizza.",هذه الصورة تمثل شخص.,هذه الصورة لا تحتوي على البيتزا.,negative
data/coco/images/val2017/000000323355.jpg,0,الإنسان موجود في هذه الصورة، ولكن ليس هناك كرسي.,"A chair is present in this image, but there are no people.",تحتوي هذه الصورة على كرسي.,لم يتم تضمين أي شخص في هذه الصورة.,hybrid
data/coco/images/val2017/000000355325.jpg,0,لا يوجد سكين في هذه الصورة.,"This image features a knife, but there is no person.",السكين موجود في هذه الصورة.,لا يوجد شخص مرئي في هذه الصورة.,negative
data/coco/images/val2017/000000355325.jpg,0,تعرض هذه الصورة بيتزا ووعاء.,This image features a bottle but no pizza.,الزجاجة موجودة في هذه الصورة.,هذه الصورة لا تحتوي على بيتزا.,positive
data/coco/images/val2017/000000355325.jpg,0,لا توجد زجاجة متضمنة في هذه الصورة.,"This image features a bottle, but no pizza is included.",تحتوي هذه الصورة على زجاجة.,البيتزا غير متضمنة في هذه الصورة.,negative
data/coco/images/val2017/000000100582.jpg,0,تُظهر هذه الصورة شوكة، دون وجود كرسي في الأفق.,"This image features a chair, but no fork is visible.",الكرسي موجود في هذه الصورة.,لا يوجد شوكة في هذه الصورة.,hybrid
data/coco/images/val2017/000000004495.jpg,0,طاولة الطعام غير متضمنة في هذه الصورة.,"This image shows a dining table, but a couch is absent.",تحتوي هذه الصورة على طاولة طعام,لا توجد أريكة في هذه الصورة.,negative
data/coco/images/val2017/000000009483.jpg,0,تظهر في هذه الصورة شخص، لكن لا توجد طاولة طعام.,تحتوي هذه الصورة على طاولة طعام، ولكن لا يوجد أي شخص.,طاولة طعام موجودة في هذه الصورة.,لا يوجد شخص في هذه الصورة.,hybrid
data/coco/images/val2017/000000009483.jpg,0,تُظهر هذه الصورة لوحة مفاتيح، دون وجود سيارة في الأفق.,This image features a car but lacks a keyboard.,السيارة متضمنة في هذه الصورة,لوحة المفاتيح غير موجودة في هذه الصورة.,hybrid
data/coco/images/val2017/000000326082.jpg,0,تحتوي هذه الصورة على كرسي وجهاز تحكم عن بعد.,تظهر في هذه الصورة شخص، ولكن لا يوجد كرسي.,هذه الصورة تظهر شخص.,الكرسي ليس في هذه الصورة,positive
data/coco/images/val2017/000000326082.jpg,0,يوجد وعاء في الصورة، ولكن لا يوجد كوب.,"This image shows a cup, with no bowl in sight.",الكأس موجود في هذه الصورة.,لم يتم تضمين وعاء في هذه الصورة.,hybrid
data/coco/images/val2017/000000326082.jpg,0,تحتوي هذه الصورة على تلفزيون وموزة.,"This image contains a cup, but no tv.",كوب مرئي في هذه الصورة.,لا يوجد تلفزيون في هذه الصورة,positive
data/coco/images/val2017/000000326082.jpg,0,يتم تضمين كرسي ووعاء في هذه الصورة.,تظهر هذه الصورة شخصًا بدون كرسي في الأفق.,هذه الصورة تمثل شخص.,الكرسي غير متضمن في هذه الصورة.,positive
data/coco/images/val2017/000000398237.jpg,0,تظهر هذه الصورة طائرة ورقية، ولكن لا توجد حقيبة يد.,"This image features a handbag, but no kite is present.",تظهر هذه الصورة حقيبة يد.,لا يوجد طائرة ورقية في هذه الصورة.,hybrid
data/coco/images/val2017/000000507223.jpg,0,لا توجد سيارة في هذه الصورة,"This image features a car, but a baseball bat is not included.",هذه الصورة تحتوي على سيارة,لم يتم تضمين مضرب البيسبول في هذه الصورة.,negative
data/coco/images/val2017/000000239537.jpg,0,لا توجد حقيبة يد مرئية في الصورة.,"""This image includes a handbag but no sports ball"".",تظهر هذه الصورة حقيبة يد.,هذه الصورة لا تحتوي على كرة رياضية,negative
data/coco/images/val2017/000000011813.jpg,0,طاولة الطعام ليست في هذه الصورة.,"This image contains a dining table, but no laptop is present.",طاولة طعام متضمنة في هذه الصورة.,هذه الصورة لا تحتوي على كمبيوتر محمول.,negative
data/coco/images/val2017/000000281414.jpg,0,لا توجد سيارة في هذه الصورة.,"This image shows a car, but there is no cell phone.",الصورة تعرض سيارة.,لا يوجد هاتف محمول في هذه الصورة.,negative
