image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/coco/images/val2017/000000319607.jpg,0,На этом изображении изображены машина и человек.,На этом изображении изображена сумочка без машины.,На этом изображении изображена сумочка.,На этом изображении автомобиля нет.,positive
data/coco/images/val2017/000000319607.jpg,0,"На этом изображении изображен рюкзак, но грузовика не видно.","На этом изображении изображен грузовик, но нет рюкзака",На этом снимке виден грузовик.,На этом изображении рюкзака не видно.,hybrid
data/coco/images/val2017/000000319607.jpg,0,"На этом изображении изображены и автомобиль, и автобус.","Featured in this image is a handbag, with no car in sight.",На этом изображении изображена сумочка.,На этом изображении автомобиля не видно.,positive
data/coco/images/val2017/000000302452.jpg,0,На этом изображении изображен сотовый телефон и жираф.,"На этом изображении присутствует стул, но нет мобильного телефона.",На этом изображении изображен стул,На этом изображении нет мобильного телефона.,positive
data/coco/images/val2017/000000302452.jpg,0,На этом изображении изображен человек и бутылка.,"На этом изображении изображена машина, но нет человека.",На этом изображении изображен автомобиль.,На этом изображении нет человека.,positive
data/coco/images/val2017/000000201934.jpg,0,"На этом изображении изображена машина, но нет человека.","На этом изображении есть человек, но нет автомобиля.",На этом изображении изображен человек.,На этом изображении нет автомобиля.,hybrid
data/coco/images/val2017/000000058393.jpg,0,На этом изображении изображен человек без сумочки.,"На этом изображении изображена сумочка, но никого не видно.",На этом изображении изображена сумочка.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000353180.jpg,0,На этом изображении изображен рюкзак и автобус.,На этом изображении изображена сумочка без рюкзака.,На этом изображении изображена сумочка,На этом изображении рюкзака нет.,positive
data/coco/images/val2017/000000441468.jpg,0,"На этом изображении изображен пожарный гидрант, но сумочки не видно.",На этом изображении изображена сумочка без пожарного гидранта.,На этом изображении изображена сумочка.,На этом изображении нет пожарного гидранта.,hybrid
data/coco/images/val2017/000000277005.jpg,0,На этом изображении нет грузовика.,"На этом изображении изображен грузовик, но отсутствует велосипед.",На этом изображении изображен грузовик.,На этом изображении нет велосипеда.,negative
data/coco/images/val2017/000000277005.jpg,0,На этом изображении нет стула.,"This image features a chair, but no bicycle is present.",На этом изображении присутствует стул.,На этом изображении нет велосипеда.,negative
data/coco/images/val2017/000000484893.jpg,0,На этом изображении изображены человек и овца.,"Сумочка есть, но человека на изображении нет.",На этом изображении изображена сумочка,На этом изображении нет человека.,positive
data/coco/images/val2017/000000130386.jpg,0,"На этом изображении видны и скамейка, и велосипед.","This image features a handbag, with no bench in sight.",На этом изображении присутствует сумочка.,На этом изображении скамейки нет.,positive
data/coco/images/val2017/000000130386.jpg,0,"На этом изображении изображены и скамейка, и автомобиль.","На этом изображении изображена сумочка, но нет скамейки.",На этом изображении присутствует сумочка.,На этом изображении скамейки нет.,positive
data/coco/images/val2017/000000417876.jpg,0,На этом изображении не видно стула.,"На этом изображении изображен стул, но птицы не видно.",На этом изображении изображен стул.,На этом изображении нет птицы.,negative
data/coco/images/val2017/000000534639.jpg,0,"На этом изображении показаны и поезд, и автомобиль.","На этом изображении изображен человек, но нет поезда.",На этом изображении изображен человек.,На этом изображении поезда нет.,positive
data/coco/images/val2017/000000570664.jpg,0,На этом изображении нет сумочки,"На этом изображении изображена сумочка, но кота не видно.",На этом изображении присутствует сумочка.,На этом изображении нет кота.,negative
data/coco/images/val2017/000000131938.jpg,0,На этом изображении показаны кот и галстук.,"На этом изображении изображен стул, но нет кошки.",На этом изображении изображен стул,На этом изображении нет кота.,positive
data/coco/images/val2017/000000540928.jpg,0,На этом изображении нет человека.,"На этом изображении присутствует человек, но нет стула.",На этом изображении виден человек.,На этом изображении стула нет.,negative
data/coco/images/val2017/000000563702.jpg,0,На этом изображении нет автомобиля.,"На этом изображении присутствует автомобиль, но нет грузовика.",На этом изображении присутствует автомобиль.,На этом изображении нет грузовика.,negative
data/coco/images/val2017/000000445722.jpg,0,"Лодочка в этом образе присутствует, а сумочка нет.","Сумочка присутствует, но лодочки в этом образе нет.",На этом изображении присутствует сумочка.,На этом изображении нет лодки.,hybrid
data/coco/images/val2017/000000445722.jpg,0,"На этом изображении есть человек, но нет автомобиля.","На этом изображении изображена машина, но нет человека.",На этом изображении изображен автомобиль,На этом изображении нет людей.,hybrid
data/coco/images/val2017/000000115885.jpg,0,На этом изображении изображен кот и ноутбук.,"На этом изображении изображена книга, но нет кошки.",На этом изображении присутствует книга.,На этом изображении нет кота.,positive
data/coco/images/val2017/000000496597.jpg,0,На этом изображении изображен человек и лодка.,"На этом изображении изображена сумочка, но нет человека.",На этом изображении изображена сумочка.,Это изображение свободно от человека.,positive
data/coco/images/val2017/000000237864.jpg,0,"На этом изображении изображен слон, но нет автомобиля.","На этом изображении изображена машина, но нет слона.",На этом изображении изображен автомобиль.,На этом изображении слона нет.,hybrid
data/coco/images/val2017/000000389316.jpg,0,На этом изображении изображены человек и слон.,"На этом изображении изображена машина, но нет человека.",На этом изображении изображен автомобиль.,На этом изображении нет человека.,positive
data/coco/images/val2017/000000021604.jpg,0,"На этом изображении есть галстук, но нет стула.","На этом изображении изображен стул, но нет галстука.",На этом изображении присутствует стул.,На этом изображении нет галстука.,hybrid
data/coco/images/val2017/000000267940.jpg,0,"На этом изображении изображена лодка, но отсутствует сумочка.","На этом изображении изображена сумочка, но поблизости нет лодки.",На этом изображении изображена сумочка.,На этом изображении нет лодки.,hybrid
data/coco/images/val2017/000000255536.jpg,0,"На этом изображении изображен человек, но сумочки нет.","A handbag is present, but there is no person in this image.",На этом изображении изображена сумочка.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000255536.jpg,0,На этом изображении изображен человек и мотоцикл.,"На этом изображении присутствует машина, но нет человека.",На этом изображении присутствует автомобиль.,На этом изображении нет человека.,positive
data/coco/images/val2017/000000455157.jpg,0,"На этом изображении есть скамейка, но нет автомобиля.","This image shows a car, with no bench in sight.",На этом изображении изображен автомобиль.,На этом изображении нет скамейки,hybrid
data/coco/images/val2017/000000455157.jpg,0,Чашка не включена в это изображение,"This image features a cup, with no bench in sight.",На этом изображении изображена чашка,На этом изображении нет скамейки.,negative
data/coco/images/val2017/000000486112.jpg,0,На этом изображении нет стула.,"На этом изображении изображен стул, слона не видно.",На изображении изображен стул.,На этом изображении нет слона.,negative
data/coco/images/val2017/000000103723.jpg,0,"На этом изображении изображен человек, но сумочки нет.","В этом образе присутствует сумочка, но нет человека.",На этом изображении изображена сумочка.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000530162.jpg,0,"На этом изображении есть и зонтик, и человек.",На этом изображении изображен автомобиль без зонтика.,На этом изображении изображен автомобиль.,На этом изображении нет зонтика.,positive
data/coco/images/val2017/000000273232.jpg,0,"На этом изображении изображена доска для серфинга, но нет автомобиля.","На этом изображении изображен автомобиль, но нет доски для серфинга.",На этом изображении присутствует автомобиль.,На этом изображении нет доски для серфинга.,hybrid
data/coco/images/val2017/000000273232.jpg,0,"На этом изображении изображена собака, но нет стула.","На этом изображении есть стул, но собаки не видно.",На этом изображении изображен стул.,На этом изображении собаки нет.,hybrid
data/coco/images/val2017/000000292330.jpg,0,На этом изображении нет человека.,"На этом изображении изображен человек, но нет собаки.",На этом изображении изображен человек.,На этом изображении нет собаки.,negative
data/coco/images/val2017/000000266981.jpg,0,На этом изображении сумочки нет.,"A handbag is present in this image, while a person is absent.",На этом изображении изображена сумочка.,На этом изображении нет человека.,negative
data/coco/images/val2017/000000266981.jpg,0,"На этом изображении изображен человек, грузовика не видно.","На этом изображении присутствует грузовик, но нет человека.",На этом изображении изображен грузовик.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000184611.jpg,0,На этом изображении изображена машина с человеком.,"На этом изображении изображен грузовик, но нет автомобиля.",На этом изображении изображен грузовик.,На этом изображении автомобиля нет.,positive
data/coco/images/val2017/000000184611.jpg,0,На этом изображении изображены сумочка и велосипед.,"На этом изображении изображен стул, но не видно сумочки.",На этом изображении изображен стул.,На этом изображении не видно сумочки.,positive
data/coco/images/val2017/000000017029.jpg,0,На этом изображении изображен автомобиль и фрисби.,"На этом изображении виден светофор, но машины не видно.",На этом изображении виден светофор.,На этом изображении нет автомобиля.,positive
data/coco/images/val2017/000000163118.jpg,0,"На этом изображении изображен человек, но нет автомобиля.","На этом изображении изображена машина, но нет человека.",На этом изображении изображен автомобиль.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000547502.jpg,0,На этом изображении изображены фрисби и собака.,"На этом изображении изображен автомобиль, но нет фрисби.",На этом изображении виден автомобиль.,На этом изображении отсутствует фрисби.,positive
data/coco/images/val2017/000000090003.jpg,0,На этом изображении нет человека.,"На этом изображении изображен человек, но фрисби не включено.",На этом изображении изображен человек,На этом изображении нет фрисби.,negative
data/coco/images/val2017/000000006954.jpg,0,На этом изображении не видно сумочки.,"На этом изображении есть сумочка, но нет человека.",На этом изображении изображена сумочка.,На этом изображении нет человека.,negative
data/coco/images/val2017/000000128654.jpg,0,На этом изображении нет стула.,"На этом изображении изображен стул, но нет человека.",На этом изображении изображен стул,На этом изображении нет человека.,negative
data/coco/images/val2017/000000459195.jpg,0,На этом изображении изображены фрисби и человек.,"На этом изображении изображен стул, но фрисби в комплект не входит.",На этом изображении изображен стул.,На этом изображении нет фрисби.,positive
data/coco/images/val2017/000000481582.jpg,0,На этом изображении нет автомобиля.,"На этом изображении изображена машина, но нет лошади.",На этом изображении изображен автомобиль.,На этом изображении нет лошади.,negative
data/coco/images/val2017/000000227898.jpg,0,"На этом изображении изображен человек, но нет сумочки.","На этом изображении изображена сумочка, но человека не видно.",На этом изображении присутствует сумочка.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000188465.jpg,0,На этом изображении изображен человек и бейсбольная перчатка.,"Обеденный стол присутствует, но человека на изображении нет.",На этом изображении изображен обеденный стол.,На этом изображении нет человека.,positive
data/coco/images/val2017/000000188465.jpg,0,На этом изображении изображены стул и бейсбольная перчатка.,"На этом изображении изображена машина, но нет стула.",На этом изображении изображен автомобиль.,На этом изображении не видно стула.,positive
data/coco/images/val2017/000000411530.jpg,0,"На этом изображении присутствуют как лыжи, так и сноуборд.","На этом изображении изображена сумочка, но нет лыж.",На этом изображении присутствует сумочка.,На этом изображении нет лыж.,positive
data/coco/images/val2017/000000411530.jpg,0,На этом изображении показаны лыжи и рюкзак.,"A chair is present in this image, but there are no skis.",На этом изображении изображен стул.,Лыжи на этом изображении отсутствуют.,positive
data/coco/images/val2017/000000191761.jpg,0,"На этом изображении изображен апельсин, но человека не видно.","На этом изображении изображен человек, но нет оранжевого цвета.",На этом изображении изображен человек.,На этом изображении нет оранжевого цвета.,hybrid
data/coco/images/val2017/000000542127.jpg,0,"На этом изображении видны лыжи, стула не видно.","This image features a chair, with no skis in sight.",На этом изображении присутствует стул.,Лыжи на этом изображении отсутствуют.,hybrid
data/coco/images/val2017/000000130579.jpg,0,На этом изображении изображена бейсбольная перчатка и человек.,"На этом изображении изображен автомобиль, но отсутствует бейсбольная перчатка.",На этом изображении изображен автомобиль.,На этом изображении не показана бейсбольная перчатка.,positive
data/coco/images/val2017/000000451043.jpg,0,На этом изображении нет стула.,"This image shows a chair, but there is no person.",На этом изображении присутствует стул.,На этом изображении нет человека.,negative
data/coco/images/val2017/000000434459.jpg,0,На этом изображении нет чашки.,"На этом изображении изображена чашка, но нет человека.",На этом изображении изображена чашка.,На этом изображении нет человека.,negative
data/coco/images/val2017/000000434459.jpg,0,"На этом изображении изображен человек, но нет бутылки.","На этом изображении изображена бутылка, и ни одного человека не видно.",На этом изображении присутствует бутылка.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000552842.jpg,0,На этом изображении автомобиля нет.,"Автомобиль присутствует, но человека на этом изображении нет.",На этом изображении изображен автомобиль.,На этом изображении нет людей,negative
data/coco/images/val2017/000000447522.jpg,0,На этом изображении нет чашки.,"This image features a cup, but there is no dining table.",На этом изображении присутствует чашка.,На этом изображении нет обеденного стола.,negative
data/coco/images/val2017/000000190841.jpg,0,На этом изображении изображен скейтборд без сумочки.,"Сумочка есть, но скейтборда нет.",На этом изображении видна сумочка.,На этом изображении нет скейтборда.,hybrid
data/coco/images/val2017/000000038678.jpg,0,На изображении нет автомобиля,"This image features a car, but there is no cup.",На этом изображении изображен автомобиль.,На этом изображении нет чашки.,negative
data/coco/images/val2017/000000038678.jpg,0,"На этом изображении изображена чашка, но нет автомобиля.","This image features a car, but there is no cup.",На этом изображении изображен автомобиль.,На этом изображении нет чашки,hybrid
data/coco/images/val2017/000000034257.jpg,0,"На этом изображении изображена брокколи, но нет миски.","На этом изображении изображена миска, но нет брокколи.",На этом изображении изображена чаша.,На этом изображении нет брокколи.,hybrid
data/coco/images/val2017/000000161799.jpg,0,На этом изображении нет сумочки.,"На этом изображении изображена сумочка, но нет скейтборда.",На этом изображении изображена сумочка,На этом изображении нет скейтборда.,negative
data/coco/images/val2017/000000350148.jpg,0,На этом изображении изображен человек и морковь.,"На этом изображении присутствует бутылка, но человека не видно.",На этом изображении присутствует бутылка.,На этом изображении нет человека.,positive
data/coco/images/val2017/000000350148.jpg,0,"На этом изображении есть часы, но нет чаши.","На этом изображении есть чаша, но нет часов.",На этом изображении изображена чаша.,На этом изображении нет часов.,hybrid
data/coco/images/val2017/000000350148.jpg,0,На этом изображении бутылки нет.,"На этом изображении присутствует бутылка, без чашки.",На этом изображении изображена бутылка.,На этом изображении чашка не изображена.,negative
data/coco/images/val2017/000000350148.jpg,0,На этом изображении изображен человек с бутербродом.,"На этом изображении изображена бутылка, но нет человека.",На этом изображении присутствует бутылка.,На этом изображении нет человека.,positive
data/coco/images/val2017/000000350148.jpg,0,"На этом изображении присутствует стул, но нет чаши.",На этом изображении изображена миска без стула.,На этом изображении присутствует чаша.,На этом изображении нет стула.,hybrid
data/coco/images/val2017/000000087476.jpg,0,"На этом изображении изображены и человек, и доска для серфинга.","На этом изображении присутствует стул, но нет доски для серфинга.",На этом изображении изображен стул,На этом изображении не видно доски для серфинга.,positive
data/coco/images/val2017/000000490515.jpg,0,На этом изображении изображен человек и сноуборд.,"This image features a handbag, but no person is present.",На этом изображении изображена сумочка.,На этом изображении нет человека,positive
data/coco/images/val2017/000000445602.jpg,0,«На изображении изображен человек с лыжами».,"На этом изображении присутствует сумочка, но нет лыж.",На этом изображении видна сумочка.,Лыжи на этом изображении не представлены.,positive
data/coco/images/val2017/000000037689.jpg,0,На этом изображении нет стула.,"На этом изображении изображен стул, но человека нет.",На этом изображении присутствует стул.,«На этом изображении нет человека».,negative
data/coco/images/val2017/000000400044.jpg,0,"На этом изображении изображен человек, но нет автомобиля.","На этом изображении изображена машина, но нет человека.",На этом изображении изображен автомобиль.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000210230.jpg,0,На этом изображении нет автомобиля.,"На этом изображении изображена машина, но нет человека.",На этом изображении изображен автомобиль.,На этом изображении нет человека» -> «На этом изображении нет человека.,negative
data/coco/images/val2017/000000468505.jpg,0,"Человек присутствует, но автомобиля на этом изображении нет.","На этом изображении присутствует машина, но нет человека.",На этом изображении изображен автомобиль.,На этом изображении не видно ни одного человека.,hybrid
data/coco/images/val2017/000000468505.jpg,0,На этом изображении автомобиля не видно.,"На этом изображении изображена машина, но нет хот-дога.",На этом изображении присутствует автомобиль.,На этом изображении нет хот-дога.,negative
data/coco/images/val2017/000000468505.jpg,0,На этом изображении изображен человек с велосипедом.,"На этом изображении изображена чаша, но велосипеда не видно.",На этом изображении изображена чаша.,На этом изображении велосипеда нет.,positive
data/coco/images/val2017/000000551822.jpg,0,"На этом изображении присутствует обеденный стол, но нет ножа.","На этом изображении присутствует нож, но нет обеденного стола.",На этом изображении виден нож.,На этом изображении отсутствует обеденный стол.,hybrid
data/coco/images/val2017/000000551822.jpg,0,"На этом изображении стоит стул, и ни одного человека не видно.","На этом изображении изображен человек, но нет стула.",На этом изображении изображен человек.,На этом изображении нет стула.,hybrid
data/coco/images/val2017/000000080273.jpg,0,На этом изображении нет сумочки,"Сумочка присутствует, но на этом изображении нет человека.",На этом изображении изображена сумочка.,На этом изображении нет человека.,negative
data/coco/images/val2017/000000193429.jpg,0,"На этом изображении изображен человек, но отсутствует стул.","На этом изображении изображен стул, но нет человека.",На этом изображении присутствует стул.,На этом изображении не видно ни одного человека.,hybrid
data/coco/images/val2017/000000530146.jpg,0,"На этом изображении присутствует чашка, но человека не видно.","На этом изображении присутствует человек, но нет чашки.",На этом изображении изображен человек.,На этом изображении нет чашки.,hybrid
data/coco/images/val2017/000000530146.jpg,0,На этом изображении изображены нож и вилка.,На этом изображении изображена ложка без ножа.,На этом изображении изображена ложка.,На этом изображении нет ножа.,positive
data/coco/images/val2017/000000530146.jpg,0,На этом изображении изображены обеденный стол и миска.,"На этом изображении есть ложка, но нет обеденного стола.",На этом изображении изображена ложка.,На этом изображении нет обеденного стола.,positive
data/coco/images/val2017/000000069224.jpg,0,"На этом изображении изображен стул, а также бутылка.","На этом изображении есть машина, но нет стула.",На этом изображении изображен автомобиль.,На этом изображении нет стула.,positive
data/coco/images/val2017/000000069224.jpg,0,На этом изображении изображены бутылка и пончик.,"На этом изображении есть чашка, но нет бутылки.",На этом изображении изображена чашка.,На этом изображении бутылки нет.,positive
data/coco/images/val2017/000000120853.jpg,0,На этом изображении присутствуют чашка и миска.,"На этом изображении изображен человек, но нет чашки.",На этом изображении изображен человек.,На этом изображении чашка не найдена.,positive
data/coco/images/val2017/000000120853.jpg,0,На этом изображении изображены чашка и обеденный стол.,"На этом изображении есть бутылка, но нет чашки.",На этом изображении присутствует бутылка.,На этом изображении нет чашки.,positive
data/coco/images/val2017/000000120853.jpg,0,"На этом изображении изображены и бутерброд, и морковь.","На этом изображении изображена бутылка, но без сэндвича.",На этом изображении изображена бутылка,На этом изображении нет сэндвича.,positive
data/coco/images/val2017/000000256518.jpg,0,На этом изображении изображены миска и ложка собы.,На этом изображении изображен стул без чаши.,На этом изображении изображен стул.,На этом изображении нет чаши.,positive
data/coco/images/val2017/000000256518.jpg,0,На этом изображении изображены чашка и бутерброд.,"На этом изображении есть бутылка, но нет чашки.",«На этом изображении присутствует бутылка».,На этом изображении нет чашки.,positive
data/coco/images/val2017/000000517056.jpg,0,На этом изображении присутствуют стул и торт.,"На этом изображении изображена миска, но нет стула.",На этом изображении видна чаша.,На этом изображении нет стула.,positive
data/coco/images/val2017/000000517056.jpg,0,"На этом изображении есть вилка, но нет чашки.","На этом изображении присутствует чашка, но нет вилки.","«На этом изображении изображена чашка» — правильно, но «На этом изображении изображена чашка» — также верный перефраз.",На этом изображении вилка не представлена.,hybrid
data/coco/images/val2017/000000517056.jpg,0,На этом изображении нет чашки.,"This image features a cup, but no person is present.",На этом изображении изображена чашка,На этом изображении нет человека.,negative
data/coco/images/val2017/000000187362.jpg,0,На этом изображении нет сумочки.,"This image features a handbag, but no person is present.",На этом изображении присутствует сумочка.,На этом изображении нет человека.,negative
data/coco/images/val2017/000000021879.jpg,0,На этом изображении изображен человек с доской для серфинга.,"На этом изображении изображена сумочка, но нет доски для серфинга.",На этом изображении изображена сумочка,На этом изображении нет доски для серфинга.,positive
data/coco/images/val2017/000000252701.jpg,0,На этом изображении нет автомобиля.,"На этом изображении изображен автомобиль, но отсутствует доска для серфинга.",На этом изображении изображен автомобиль.,На этом изображении нет доски для серфинга.,negative
data/coco/images/val2017/000000398203.jpg,0,На этом изображении нет стула.,На этом изображении изображен стул без спортивного мяча.,На этом изображении изображен стул.,На этом изображении нет спортивного мяча.,negative
data/coco/images/val2017/000000518326.jpg,0,На этом изображении изображена кровать с человеком.,"Стул есть, но кровати на этом изображении нет.",На этом изображении находится стул,На этом изображении нет кровати.,positive
data/coco/images/val2017/000000463802.jpg,0,На этом изображении изображен человек с плюшевым мишкой.,"В этом образе присутствует сумочка, но нет человека.",На этом изображении видна сумочка.,На этом изображении нет человека.,positive
data/coco/images/val2017/000000096427.jpg,0,"На этом изображении изображен человек, но нет автомобиля.","На этом изображении изображена машина, но нет человека.",На этом изображении присутствует автомобиль.,На этом изображении нет человека.,hybrid
data/coco/images/val2017/000000189775.jpg,0,На этом изображении нет обеденного стола.,"На этом изображении изображен обеденный стол, но нет стула.",На этом изображении присутствует обеденный стол.,На этом изображении нет стула.,negative
data/coco/images/val2017/000000376900.jpg,0,На этом изображении нет сумочки.,"В этом образе присутствует сумочка, но нет человека.",На этом изображении изображена сумочка,На этом изображении нет человека.,negative
data/coco/images/val2017/000000301421.jpg,0,На этом изображении показаны мышь и ноутбук.,"На этом изображении изображен обеденный стол, без мыши.",На этом изображении изображен обеденный стол.,На этом изображении нет мыши.,positive
data/coco/images/val2017/000000301421.jpg,0,На этом изображении изображен сотовый телефон и клавиатура.,"На этом изображении изображен человек, но нет мобильного телефона.",На этом изображении изображен человек.,На этом изображении нет мобильного телефона.,positive
data/coco/images/val2017/000000301421.jpg,0,"На этом изображении изображен автомобиль, но отсутствует обеденный стол.","На этом изображении есть обеденный стол, но нет автомобиля.",На этом изображении изображен обеденный стол.,На этом изображении не видно ни одной машины.,hybrid
data/coco/images/val2017/000000301421.jpg,0,"На этом изображении изображена клавиатура, но нет книги.","На этом изображении есть книга, но нет клавиатуры.",На этом изображении изображена книга,На этом изображении клавиатуры нет.,hybrid
data/coco/images/val2017/000000494913.jpg,0,На этом изображении нет чаши,"На этом изображении изображена миска, но нет вилки.",На этом изображении присутствует чаша.,На этом изображении нет вилки.,negative
data/coco/images/val2017/000000494913.jpg,0,На этом изображении изображены часы и диван.,"На этом изображении изображена машина, но нет часов.",На этом изображении изображен автомобиль.,На этом изображении нет часов.,positive
data/coco/images/val2017/000000494913.jpg,0,"На этом изображении изображены и вилка, и часы.",На этом изображении изображена миска без вилки.,На этом изображении изображена чаша,На этом изображении нет развилки.,positive
data/coco/images/val2017/000000494913.jpg,0,На этом изображении изображен стул без чаши.,"На этом изображении изображена миска, но стула не видно.",На этом изображении присутствует чаша.,На этом изображении нет стула.,hybrid
data/coco/images/val2017/000000494913.jpg,0,"На этом изображении изображена чашка, машины не видно.","На этом изображении изображен автомобиль, но чашка заметно отсутствует.",На этом изображении изображен автомобиль.,На этом изображении нет чашки.,hybrid
data/coco/images/val2017/000000509824.jpg,0,На этом изображении нет человека.,"На этом изображении присутствует человек, но чаши нет.",На этом изображении изображен человек.,На этом изображении нет чаши.,negative
data/coco/images/val2017/000000509824.jpg,0,На этом изображении нет обеденного стола.,"This image features a dining table, but no book is included.",На этом изображении присутствует обеденный стол.,На этом изображении нет книги.,negative
data/coco/images/val2017/000000186282.jpg,0,На этом изображении изображены клавиатура и мышь.,"На этом изображении изображен ноутбук, хотя клавиатура заметно отсутствует.",На этом изображении изображен ноутбук.,На этом изображении клавиатура не представлена.,positive
